,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014
80,-0.479309492,-0.479309492,-0.479309492,-0.48845248,-0.493677045,-0.493677045,-0.493677045,-0.493677045,-0.551147256,-0.551147256,-0.551147256,-0.551147256,-0.551147256,-0.551147256,-0.551147256,-0.551147256,-0.551147256,-0.553759538,-0.553759538,-0.555065679,-0.555065679,-0.555065679,-0.562902526,-0.562902526,-0.562902526
81,0.416703336,0.414091054,0.414091054,0.414091054,0.414091054,0.414091054,0.412784913,0.21686374,0.172454941,0.172454941,0.172454941,0.1711488,0.169842659,0.169842659,0.169842659,0.169842659,0.169842659,0.168536518,0.168536518,0.168536518,0.168536518,0.165924236,0.164618094,0.164618094,0.164618094
82,0.747157047,0.747157047,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341,0.740626341
83,0.778504435,0.778504435,0.778504435,0.778504435,0.765443023,0.765443023,0.74976933,0.68184999,0.68184999,0.670094719,0.666176296,0.664870155,0.658339449,0.598256956,0.595644674,0.595644674,0.565603427,0.539480604,0.539480604,0.539480604,0.519888487,0.467642841,0.457193712,0.457193712,0.457193712
84,0.235149717,0.235149717,0.21686374,0.20510847,0.20510847,0.189434776,0.188128635,0.188128635,0.185516353,0.173761083,0.173761083,0.173761083,0.172454941,0.1711488,0.108454025,0.108454025,0.107147884,0.096698755,0.095392614,0.095392614,0.095392614,0.081025061,0.071882073,0.071882073,0.071882073
85,0.35270242,0.35270242,0.35270242,0.35270242,0.253435693,0.253435693,0.207720752,0.206414611,0.20510847,0.154168965,0.151556683,0.13718913,0.13718913,0.134576848,0.134576848,0.134576848,0.11367859,0.11367859,0.11367859,0.11367859,0.11367859,0.11367859,0.11367859,0.11367859,0.11367859
86,0.569521851,0.569521851,0.569521851,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.531643758,0.356620843,0.344865573,0.34094715,0.34094715,0.34094715,0.34094715,0.34094715
87,0.643971896,0.539480604,0.539480604,0.539480604,0.539480604,0.539480604,0.539480604,0.539480604,0.539480604,0.539480604,0.502908652,0.502908652,0.501602511,0.501602511,0.501602511,0.501602511,0.501602511,0.491153382,0.491153382,0.487234958,0.487234958,0.487234958,0.487234958,0.487234958,0.487234958
88,0.390580513,0.344865573,0.344865573,0.278252374,0.274333951,0.274333951,0.274333951,0.274333951,0.274333951,0.274333951,0.270415528,0.270415528,0.245598846,0.237761999,0.237761999,0.22731287,0.220782164,0.219476023,0.219476023,0.218169882,0.218169882,0.218169882,0.218169882,0.218169882,0.218169882
89,0.64789032,0.64789032,0.64789032,0.64789032,0.64789032,0.64789032,0.64789032,0.64789032,0.64789032,0.64789032,0.64789032,0.64789032,0.64789032,0.620461356,0.620461356,0.616542932,0.615236791,0.615236791,0.610012227,0.604787662,0.603481521,0.60217538,0.582583262,0.582583262,0.565603427
90,-0.231142674,-0.231142674,-0.232448815,-0.232448815,-0.232448815,-0.232448815,-0.232448815,-0.232448815,-0.232448815,-0.232448815,-0.232448815,-0.23767338,-0.23767338,-0.238979521,-0.296449731,-0.310817284,-0.310817284,-0.310817284,-0.310817284,-0.310817284,-0.310817284,-0.310817284,-0.310817284,-0.310817284,-0.310817284
91,-0.527636715,-0.538085844,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.547228832,-0.548534973,-0.548534973,-0.548534973,-0.549841114,-0.549841114,-0.549841114,-0.549841114
92,-0.1240391,-0.1240391,-0.1240391,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241,-0.125345241
93,-0.322572554,-0.322572554,-0.322572554,-0.322572554,-0.322572554,-0.322572554,-0.322572554,-0.322572554,-0.322572554,-0.322572554,-0.322572554,-0.322572554,-0.322572554,-0.323878696,-0.348695377,-0.348695377,-0.352613801,-0.382655047,-0.382655047,-0.383961188,-0.383961188,-0.393104176,-0.393104176,-0.393104176,-0.404859447
94,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.433594552,-0.436206834,-0.44273754,-0.451880528,-0.521106009,-0.527636715,-0.528942856,-0.528942856,-0.528942856,-0.528942856,-0.528942856
95,0.630910485,0.621767497,0.621767497,0.621767497,0.621767497,0.621767497,0.621767497,0.621767497,0.621767497,0.621767497,0.621767497,0.612624509,0.594338533,0.590420109,0.572134133,0.532949899,0.527725334,0.509439358,0.508133217,0.506827076,0.506827076,0.506827076,0.50029637,0.50029637,0.479398112
96,1.209531014,1.179489768,1.129856404,1.129856404,1.129856404,1.129856404,1.129856404,1.129856404,1.129856404,1.127244122,1.12463184,1.108958146,1.097202875,1.095896734,1.095896734,1.095896734,1.061937064,1.052794076,1.052794076,1.052794076,1.052794076,1.052794076,1.050181794,1.050181794,1.050181794
97,1.039732665,1.039732665,1.039732665,0.918261538,0.808545681,0.808545681,0.808545681,0.799402693,0.799402693,0.799402693,0.799402693,0.799402693,0.766749164,0.766749164,0.766749164,0.711891236,0.711891236,0.658339449,0.657033308,0.655727167,0.63613505,0.616542932,0.61393065,0.61393065,0.61393065
98,0.111066307,0.111066307,0.111066307,0.107147884,0.099311037,0.086249625,0.086249625,0.086249625,0.082331202,0.082331202,0.07971892,0.056208379,0.054902238,-0.053507478,-0.053507478,-0.1240391,-0.131875947,-0.131875947,-0.131875947,-0.272939191,-0.289919026,-0.291225167,-0.291225167,-0.291225167,-0.291225167
99,0.536868322,0.513357781,0.513357781,0.513357781,0.513357781,0.509439358,0.509439358,0.508133217,0.463724418,0.459805994,0.391886655,0.387968231,0.38666209,0.381437525,0.331804162,0.235149717,0.232537434,0.228619011,0.228619011,0.228619011,0.228619011,0.228619011,0.228619011,0.228619011,0.188128635
100,-0.043058348,-0.052201336,-0.082242583,-0.104446982,-0.121426817,-0.121426817,-0.121426817,-0.121426817,-0.133182088,-0.156692628,-0.18150931,-0.184121593,-0.185427734,-0.185427734,-0.185427734,-0.186733875,-0.193264581,-0.233754956,-0.23767338,-0.23767338,-0.23767338,-0.240285662,-0.248122509,-0.248122509,-0.26118392
101,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.539391985,-0.562902526,-0.564208667,-0.564208667,-0.564208667,-0.564208667,-0.564208667,-0.564208667,-0.564208667
102,0.048371532,0.048371532,0.044453109,0.005268874,-0.15799877,-0.301674296,-0.305592719,-0.410084011,-0.432288411,-0.46494194,-0.538085844,-0.543310409,-0.557677961,-0.562902526,-0.575963937,-0.587719208,-0.589025349,-0.589025349,-0.59033149,-0.59033149,-0.59033149,-0.632128007,-0.654332406,-0.654332406,-0.654332406
103,-0.586413067,-0.586413067,-0.586413067,-0.586413067,-0.586413067,-0.586413067,-0.586413067,-0.59033149,-0.59033149,-0.59033149,-0.59033149,-0.59033149,-0.59033149,-0.693516641,-0.72617017,-0.728782452,-0.728782452,-0.728782452,-0.728782452,-0.728782452,-0.732700875,-0.766660545,-0.766660545,-0.766660545,-0.766660545
104,1.389778493,1.389778493,1.389778493,1.387166211,1.371492517,1.333614423,1.280062636,1.277450354,1.20430645,1.200388026,1.150754663,1.150754663,1.074998476,0.932629091,0.893444856,0.802014976,0.740626341,0.738014059,0.719728083,0.713197377,0.671400861,0.667482437,0.666176296,0.666176296,0.666176296
105,0.224700587,0.224700587,0.224700587,0.224700587,0.224700587,0.222088305,0.222088305,0.222088305,0.222088305,0.222088305,0.222088305,0.220782164,0.218169882,0.100617178,0.087555767,0.084943484,0.070575932,0.048371532,0.047065391,0.04575925,0.044453109,0.044453109,0.039228544,0.039228544,0.039228544
106,-0.403553306,-0.403553306,-0.403553306,-0.403553306,-0.403553306,-0.403553306,-0.403553306,-0.403553306,-0.403553306,-0.403553306,-0.403553306,-0.420533141,-0.424451564,-0.425757705,-0.425757705,-0.425757705,-0.425757705,-0.425757705,-0.425757705,-0.432288411,-0.432288411,-0.432288411,-0.432288411,-0.432288411,-0.432288411
107,-0.193264581,-0.195876863,-0.195876863,-0.195876863,-0.197183004,-0.197183004,-0.197183004,-0.197183004,-0.197183004,-0.197183004,-0.197183004,-0.198489145,-0.201101427,-0.201101427,-0.201101427,-0.201101427,-0.201101427,-0.201101427,-0.201101427,-0.201101427,-0.219387404,-0.219387404,-0.219387404,-0.219387404,-0.219387404
108,-0.246816368,-0.246816368,-0.246816368,-0.258571638,-0.258571638,-0.258571638,-0.258571638,-0.258571638,-0.258571638,-0.258571638,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779,-0.259877779
109,0.65964559,0.646584179,0.608706085,0.596950815,0.596950815,0.596950815,0.596950815,0.596950815,0.586501686,0.585195545,0.585195545,0.566909569,0.566909569,0.565603427,0.536868322,0.527725334,0.504214793,0.498990229,0.482010394,0.470255124,0.462418277,0.448050724,0.433683171,0.433683171,0.433683171
110,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.592943772,-0.655638548,-0.677842947,-0.723557887,-0.735313158,-0.735313158,-0.735313158,-0.735313158,-0.735313158
111,-0.347389236,-0.347389236,-0.347389236,-0.348695377,-0.357838365,-0.357838365,-0.357838365,-0.359144507,-0.359144507,-0.364369071,-0.365675212,-0.365675212,-0.365675212,-0.366981353,-0.370899777,-0.393104176,-0.406165588,-0.40877787,-0.40877787,-0.434900693,-0.434900693,-0.434900693,-0.44273754,-0.44273754,-0.511963021
112,0.129352283,0.129352283,0.129352283,0.118903154,0.118903154,0.118903154,0.118903154,0.118903154,0.118903154,0.118903154,0.118903154,0.104535602,-0.070487312,-0.086161006,-0.086161006,-0.086161006,-0.093997853,-0.300368155,-0.300368155,-0.323878696,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837
113,0.501602511,0.495071805,0.495071805,0.493765664,0.487234958,0.479398112,0.433683171,0.427152466,0.421927901,0.421927901,0.42062176,0.418009478,0.418009478,0.418009478,0.372294537,0.372294537,0.372294537,0.369682255,0.369682255,0.342253291,0.339641009,0.320048891,0.320048891,0.320048891,0.320048891
114,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837,-0.325184837
115,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.060038183,-0.099222418,-0.109671547,-0.112283829,-0.112283829,-0.112283829
116,0.354008561,0.348783997,0.339641009,0.338334867,0.338334867,0.337028726,0.30698748,0.173761083,0.155475106,0.148944401,0.142413695,0.142413695,0.142413695,0.142413695,0.142413695,0.141107554,0.141107554,0.141107554,0.073188214,0.070575932,0.070575932,0.069269791,0.069269791,0.069269791,0.069269791
117,0.223394446,0.107147884,0.043146968,0.043146968,0.043146968,0.043146968,0.030085556,0.02355485,0.020942568,0.020942568,0.019636427,0.019636427,0.019636427,0.014411862,4.43E-05,-0.001261832,-0.001261832,-0.001261832,-0.007792537,-0.007792537,-0.016935525,-0.027384655,-0.031303078,-0.031303078,-0.052201336
118,0.003962733,0.003962733,0.002656592,0.002656592,0.002656592,0.002656592,4.43E-05,4.43E-05,-0.001261832,-0.001261832,-0.011710961,-0.011710961,-0.019547808,-0.182815451,-0.182815451,-0.186733875,-0.21546898,-0.218081262,-0.24942865,-0.252040932,-0.255959356,-0.265102344,-0.284694461,-0.284694461,-0.3970226
119,0.198577764,0.1711488,0.1711488,0.1711488,0.1711488,0.1711488,0.1711488,0.1711488,0.1711488,0.1711488,0.1711488,0.1711488,0.1711488,0.167230377,0.167230377,0.167230377,0.167230377,0.167230377,0.167230377,0.167230377,0.167230377,0.167230377,0.167230377,0.167230377,0.167230377
120,-0.253347073,-0.259877779,-0.272939191,-0.357838365,-0.380042765,-0.380042765,-0.380042765,-0.381348906,-0.417920858,-0.434900693,-0.434900693,-0.446655964,-0.447962105,-0.453186669,-0.454492811,-0.454492811,-0.492370904,-0.493677045,-0.509350739,-0.51065688,-0.526330574,-0.535473562,-0.535473562,-0.535473562,-0.535473562
121,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676,-0.60208676
122,-0.165835616,-0.182815451,-0.201101427,-0.201101427,-0.201101427,-0.201101427,-0.201101427,-0.20371371,-0.20371371,-0.20371371,-0.20371371,-0.20371371,-0.20371371,-0.212856698,-0.212856698,-0.212856698,-0.212856698,-0.212856698,-0.214162839,-0.214162839,-0.214162839,-0.214162839,-0.214162839,-0.214162839,-0.214162839
123,0.522500769,0.442826159,0.428458607,0.350090138,0.350090138,0.346171714,0.346171714,0.346171714,0.346171714,0.346171714,0.346171714,0.305681339,0.304375197,0.28478308,0.274333951,0.26127254,0.253435693,0.244292705,0.244292705,0.244292705,0.244292705,0.240374281,0.229925152,0.229925152,0.229925152
124,-0.252040932,-0.252040932,-0.306898861,-0.306898861,-0.306898861,-0.306898861,-0.306898861,-0.306898861,-0.350001519,-0.438819117,-0.451880528,-0.451880528,-0.451880528,-0.453186669,-0.453186669,-0.526330574,-0.536779703,-0.536779703,-0.536779703,-0.536779703,-0.553759538,-0.562902526,-0.570739373,-0.570739373,-0.570739373
125,-0.838498309,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732,-0.842416732
126,-0.289919026,-0.289919026,-0.289919026,-0.289919026,-0.289919026,-0.289919026,-0.29514359,-0.29514359,-0.326490978,-0.36306293,-0.36306293,-0.366981353,-0.366981353,-0.366981353,-0.366981353,-0.366981353,-0.366981353,-0.366981353,-0.366981353,-0.372205918,-0.373512059,-0.373512059,-0.373512059,-0.373512059,-0.373512059
127,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731,-0.296449731
128,-0.201101427,-0.205019851,-0.242897944,-0.245510227,-0.246816368,-0.248122509,-0.276857614,-0.276857614,-0.276857614,-0.288612884,-0.288612884,-0.289919026,-0.34085853,-0.366981353,-0.366981353,-0.366981353,-0.366981353,-0.368287495,-0.368287495,-0.412696294,-0.412696294,-0.414002435,-0.414002435,-0.414002435,-0.414002435
129,-0.043058348,-0.044364489,-0.100528559,-0.15799877,-0.160611052,-0.160611052,-0.160611052,-0.160611052,-0.160611052,-0.180203169,-0.186733875,-0.186733875,-0.186733875,-0.186733875,-0.186733875,-0.219387404,-0.220693545,-0.220693545,-0.220693545,-0.220693545,-0.23767338,-0.23767338,-0.23767338,-0.23767338,-0.23767338
130,0.714503519,0.714503519,0.714503519,0.714503519,0.714503519,0.714503519,0.714503519,0.714503519,0.714503519,0.714503519,0.713197377,0.713197377,0.674013143,0.672707002,0.672707002,0.672707002,0.672707002,0.672707002,0.641359614,0.626992061,0.62568592,0.62568592,0.607399944,0.607399944,0.565603427
131,-0.757517557,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981,-0.761435981
132,0.043146968,0.043146968,0.024860991,-0.005180255,-0.013017102,-0.019547808,-0.019547808,-0.019547808,-0.019547808,-0.03391536,-0.03391536,-0.03391536,-0.03391536,-0.043058348,-0.043058348,-0.043058348,-0.044364489,-0.044364489,-0.046976772,-0.046976772,-0.049589054,-0.049589054,-0.049589054,-0.049589054,-0.078324159
133,-0.582494643,-0.582494643,-0.582494643,-0.582494643,-0.582494643,-0.582494643,-0.582494643,-0.59033149,-0.59033149,-0.59033149,-0.59033149,-0.59033149,-0.59033149,-0.59033149,-0.592943772,-0.617760454,-0.642577136,-0.649107842,-0.649107842,-0.649107842,-0.649107842,-0.649107842,-0.649107842,-0.649107842,-0.689598217
134,0.060126802,0.053596097,4.43E-05,-0.062650466,-0.062650466,-0.062650466,-0.062650466,-0.062650466,-0.062650466,-0.063956607,-0.063956607,-0.080936442,-0.080936442,-0.080936442,-0.080936442,-0.080936442,-0.080936442,-0.080936442,-0.080936442,-0.080936442,-0.080936442,-0.080936442,-0.080936442,-0.080936442,-0.080936442
135,-0.489758622,-0.489758622,-0.489758622,-0.491064763,-0.491064763,-0.491064763,-0.491064763,-0.491064763,-0.491064763,-0.491064763,-0.491064763,-0.49890161,-0.500207751,-0.500207751,-0.500207751,-0.500207751,-0.500207751,-0.500207751,-0.500207751,-0.500207751,-0.500207751,-0.500207751,-0.500207751,-0.500207751,-0.500207751
136,0.632216626,0.632216626,0.557766581,0.557766581,0.557766581,0.514663923,0.514663923,0.514663923,0.514663923,0.45458143,0.423234042,0.421927901,0.42062176,0.378825243,0.377519102,0.376212961,0.376212961,0.343559432,0.317436609,0.283476939,0.259966398,0.259966398,0.259966398,0.259966398,0.259966398
137,-0.327797119,-0.327797119,-0.347389236,-0.347389236,-0.347389236,-0.347389236,-0.347389236,-0.347389236,-0.347389236,-0.347389236,-0.347389236,-0.347389236,-0.359144507,-0.360450648,-0.365675212,-0.365675212,-0.365675212,-0.381348906,-0.382655047,-0.383961188,-0.383961188,-0.383961188,-0.383961188,-0.383961188,-0.383961188
138,0.005268874,-0.007792537,-0.019547808,-0.019547808,-0.019547808,-0.019547808,-0.019547808,-0.037833784,-0.063956607,-0.063956607,-0.063956607,-0.063956607,-0.073099595,-0.074405736,-0.074405736,-0.077018018,-0.139712793,-0.139712793,-0.139712793,-0.139712793,-0.139712793,-0.156692628,-0.156692628,-0.156692628,-0.156692628
139,-0.410084011,-0.410084011,-0.410084011,-0.410084011,-0.410084011,-0.410084011,-0.410084011,-0.410084011,-0.410084011,-0.410084011,-0.410084011,-0.410084011,-0.411390153,-0.411390153,-0.411390153,-0.411390153,-0.411390153,-0.411390153,-0.411390153,-0.411390153,-0.411390153,-0.411390153,-0.411390153,-0.411390153,-0.411390153
140,0.287395363,0.287395363,0.287395363,0.287395363,0.287395363,0.287395363,0.287395363,0.287395363,0.287395363,0.287395363,0.287395363,0.282170798,0.274333951,0.27302781,0.27302781,0.27302781,0.271721669,0.254741834,0.253435693,0.253435693,0.253435693,0.253435693,0.180291788,0.180291788,0.10322946
141,1.515168043,1.364961811,1.146836239,1.146836239,1.146836239,1.146836239,1.146836239,1.146836239,1.146836239,1.146836239,1.146836239,1.146836239,1.128550263,1.128550263,1.128550263,1.128550263,1.128550263,1.128550263,1.128550263,1.128550263,1.128550263,1.128550263,1.128550263,1.128550263,1.122019557
142,0.13718913,0.086249625,0.020942568,0.013105721,0.007881156,0.005268874,0.005268874,-0.040446066,-0.088773289,-0.088773289,-0.088773289,-0.088773289,-0.088773289,-0.11358997,-0.118814535,-0.118814535,-0.118814535,-0.121426817,-0.1240391,-0.13579437,-0.13579437,-0.13579437,-0.13579437,-0.13579437,-0.13579437
143,-0.263796203,-0.321266413,-0.321266413,-0.321266413,-0.321266413,-0.330409401,-0.343470813,-0.343470813,-0.343470813,-0.343470813,-0.369593636,-0.369593636,-0.402247165,-0.407471729,-0.428369988,-0.455798952,-0.457105093,-0.457105093,-0.491064763,-0.491064763,-0.491064763,-0.491064763,-0.491064763,-0.491064763,-0.539391985
144,-0.365675212,-0.417920858,-0.440125258,-0.440125258,-0.444043681,-0.505432315,-0.506738456,-0.51065688,-0.51065688,-0.51065688,-0.511963021,-0.511963021,-0.561596385,-0.565514808,-0.566820949,-0.581188502,-0.581188502,-0.581188502,-0.625597301,-0.634740289,-0.642577136,-0.654332406,-0.654332406,-0.654332406,-0.654332406
145,-0.300368155,-0.313429566,-0.316041849,-0.31734799,-0.323878696,-0.323878696,-0.323878696,-0.38526733,-0.389185753,-0.389185753,-0.428369988,-0.429676129,-0.43098227,-0.483227916,-0.485840198,-0.485840198,-0.487146339,-0.491064763,-0.534167421,-0.551147256,-0.557677961,-0.557677961,-0.557677961,-0.557677961,-0.557677961
146,0.339641009,0.327885738,0.327885738,0.327885738,0.327885738,0.327885738,0.327885738,0.327885738,0.327885738,0.270415528,0.265190963,0.252129551,0.25082341,0.237761999,0.237761999,0.207720752,0.206414611,0.143719836,0.114984731,0.088861908,0.01179958,0.010493439,0.010493439,0.010493439,0.010493439
147,-0.210244416,-0.221999686,-0.221999686,-0.221999686,-0.223305827,-0.223305827,-0.291225167,-0.415308576,-0.44273754,-0.555065679,-0.55637182,-0.611229748,-0.611229748,-0.611229748,-0.611229748,-0.622985019,-0.626903442,-0.629515725,-0.629515725,-0.629515725,-0.629515725,-0.633434148,-0.679149088,-0.679149088,-0.693516641
148,-0.382655047,-0.382655047,-0.382655047,-0.382655047,-0.382655047,-0.389185753,-0.390491894,-0.427063846,-0.427063846,-0.427063846,-0.427063846,-0.427063846,-0.427063846,-0.427063846,-0.427063846,-0.449268246,-0.492370904,-0.49890161,-0.49890161,-0.49890161,-0.504126174,-0.542004268,-0.57857622,-0.57857622,-0.581188502
149,-0.073099595,-0.073099595,-0.073099595,-0.073099595,-0.073099595,-0.073099595,-0.073099595,-0.082242583,-0.083548724,-0.1240391,-0.1240391,-0.1240391,-0.125345241,-0.125345241,-0.131875947,-0.133182088,-0.142325076,-0.148855781,-0.241591803,-0.250734791,-0.250734791,-0.252040932,-0.252040932,-0.252040932,-0.288612884
150,-0.569433232,-0.569433232,-0.569433232,-0.569433232,-0.569433232,-0.569433232,-0.569433232,-0.569433232,-0.569433232,-0.569433232,-0.569433232,-0.574657796,-0.574657796,-0.574657796,-0.577270079,-0.598168337,-0.599474478,-0.629515725,-0.630821866,-0.630821866,-0.632128007,-0.63604643,-0.637352571,-0.637352571,-0.671312241
151,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.642577136,-0.643883277,-0.645189418,-0.645189418,-0.645189418,-0.645189418,-0.645189418,-0.645189418,-0.645189418,-0.645189418,-0.645189418,-0.654332406
152,-0.09007943,-0.127957523,-0.130569805,-0.15799877,-0.207632133,-0.211550557,-0.211550557,-0.211550557,-0.211550557,-0.212856698,-0.212856698,-0.214162839,-0.278163755,-0.279469896,-0.287306743,-0.287306743,-0.287306743,-0.287306743,-0.287306743,-0.287306743,-0.287306743,-0.287306743,-0.291225167,-0.291225167,-0.291225167
153,-0.180203169,-0.180203169,-0.180203169,-0.180203169,-0.180203169,-0.182815451,-0.182815451,-0.231142674,-0.267714626,-0.339552389,-0.346083095,-0.346083095,-0.346083095,-0.346083095,-0.346083095,-0.348695377,-0.46494194,-0.466248081,-0.468860363,-0.468860363,-0.470166504,-0.558984102,-0.561596385,-0.561596385,-0.561596385
154,0.175067224,0.150250542,0.148944401,0.148944401,0.148944401,0.148944401,0.148944401,0.148944401,0.148944401,0.148944401,0.148944401,0.148944401,0.14763826,0.096698755,0.095392614,0.095392614,0.095392614,0.095392614,-0.054813619,-0.066568889,-0.071793454,-0.176284746,-0.182815451,-0.182815451,-0.199795286
155,-0.637352571,-0.637352571,-0.637352571,-0.637352571,-0.637352571,-0.637352571,-0.637352571,-0.637352571,-0.637352571,-0.637352571,-0.637352571,-0.638658713,-0.638658713,-0.638658713,-0.638658713,-0.638658713,-0.638658713,-0.638658713,-0.662169253,-0.663475394,-0.663475394,-0.663475394,-0.664781536,-0.664781536,-0.664781536
156,-0.549841114,-0.549841114,-0.549841114,-0.549841114,-0.551147256,-0.551147256,-0.551147256,-0.551147256,-0.551147256,-0.55637182,-0.55637182,-0.581188502,-0.581188502,-0.581188502,-0.581188502,-0.581188502,-0.581188502,-0.581188502,-0.581188502,-0.581188502,-0.594249914,-0.594249914,-0.594249914,-0.594249914,-0.594249914
157,-0.741843863,-0.741843863,-0.741843863,-0.741843863,-0.741843863,-0.741843863,-0.741843863,-0.741843863,-0.752292993,-0.752292993,-0.752292993,-0.752292993,-0.752292993,-0.753599134,-0.753599134,-0.754905275,-0.758823698,-0.758823698,-0.782334239,-0.822824615,-0.822824615,-0.831967603,-0.831967603,-0.831967603,-0.831967603
158,-0.659556971,-0.659556971,-0.659556971,-0.659556971,-0.659556971,-0.659556971,-0.659556971,-0.659556971,-0.660863112,-0.660863112,-0.660863112,-0.660863112,-0.660863112,-0.660863112,-0.662169253,-0.663475394,-0.666087677,-0.698741206,-0.700047347,-0.700047347,-0.701353488,-0.701353488,-0.723557887,-0.723557887,-0.766660545
